row_id,source_file,source_sheet,paper_id,curve_id,condition_id,regime_family,subset_name,monomer,temperature_C,time_value_raw,time_unit_raw,time_min,residence_time_min,solvent,initiator,cta,reactor_type,atmosphere,pressure_bar,light_wavelength_nm,light_intensity_mw_cm2,measurement_type,target_raw,target_raw_unit,conversion_fraction,conversion_percent,neg_log_one_minus_conversion,Mn,PDI,Mw_derived,target_value_final,target_name_final,digitized_from_figure,notes,ingestion_warning,validation_status,is_duplicate_suspected,is_out_of_range,source_group,layout_family,time_basis,model_time_min,temperature_time_interaction,log10_Mn,log_PDI,nmr_monomer_integral,nmr_polymer_integral
row_00287,Data_extracted_MMA_STY/MMA_fig2b_PDI.xlsx,MMA_fig2b_PDI,digitized_mma_sty_upload,MMA_fig2b__T65,MMA_fig2b__T65,raft_bulk_mma,exploratory_mma_molecular_weight,MMA,65.0,,,,,,,,batch_assumed,,,,,PDI,1.41703079495498,dimensionless,0.103974221267454,10.397422126745399,0.1097860955142218,,1.41703079495498,,1.41703079495498,PDI,True,PDI versus conversion data digitized from a figure. Regime metadata is inferred conservatively from the shared figure family. Regime family is conservative and inferred from the file family.,,ok,False,False,MMA_fig2b,paired_conversion_response,conversion_axis,,,,0.34856369297414624,,
row_00288,Data_extracted_MMA_STY/MMA_fig2b_PDI.xlsx,MMA_fig2b_PDI,digitized_mma_sty_upload,MMA_fig2b__T65,MMA_fig2b__T65,raft_bulk_mma,exploratory_mma_molecular_weight,MMA,65.0,,,,,,,,batch_assumed,,,,,PDI,1.56637912897117,dimensionless,0.277551020408163,27.755102040816297,0.3251084779708975,,1.56637912897117,,1.56637912897117,PDI,True,PDI versus conversion data digitized from a figure. Regime metadata is inferred conservatively from the shared figure family. Regime family is conservative and inferred from the file family.,,ok,False,False,MMA_fig2b,paired_conversion_response,conversion_axis,,,,0.44876666850409597,,
row_00289,Data_extracted_MMA_STY/MMA_fig2b_PDI.xlsx,MMA_fig2b_PDI,digitized_mma_sty_upload,MMA_fig2b__T65,MMA_fig2b__T65,raft_bulk_mma,exploratory_mma_molecular_weight,MMA,65.0,,,,,,,,batch_assumed,,,,,PDI,1.70758634435868,dimensionless,0.471750805585392,47.1750805585392,0.6381871474949748,,1.70758634435868,,1.70758634435868,PDI,True,PDI versus conversion data digitized from a figure. Regime metadata is inferred conservatively from the shared figure family. Regime family is conservative and inferred from the file family.,,ok,False,False,MMA_fig2b,paired_conversion_response,conversion_axis,,,,0.5350808788907059,,
row_00290,Data_extracted_MMA_STY/MMA_fig2b_PDI.xlsx,MMA_fig2b_PDI,digitized_mma_sty_upload,MMA_fig2b__T65,MMA_fig2b__T65,raft_bulk_mma,exploratory_mma_molecular_weight,MMA,65.0,,,,,,,,batch_assumed,,,,,PDI,1.77858859224644,dimensionless,0.646186895810955,64.6186895810955,1.0389864595335245,,1.77858859224644,,1.77858859224644,PDI,True,PDI versus conversion data digitized from a figure. Regime metadata is inferred conservatively from the shared figure family. Regime family is conservative and inferred from the file family.,,ok,False,False,MMA_fig2b,paired_conversion_response,conversion_axis,,,,0.5758201240678824,,
row_00291,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,0.990675990675991,min,0.990675990675991,0.990675990675991,,,,flow,,,,,conversion_kinetics,0.0151167728237791,neg_log_one_minus_conversion,0.015003087983684549,1.5003087983684549,0.0151167728237791,,,,0.0151167728237791,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,0.990675990675991,49.53379953379955,,,,
row_00292,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,1.04895104895104,min,1.04895104895104,1.04895104895104,,,,flow,,,,,conversion_kinetics,0.0118895966029723,neg_log_one_minus_conversion,0.011819194642482267,1.1819194642482267,0.0118895966029723,,,,0.0118895966029723,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,1.04895104895104,52.447552447552006,,,,
row_00293,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,1.13053613053613,min,1.13053613053613,1.13053613053613,,,,flow,,,,,conversion_kinetics,0.011380042462845,neg_log_one_minus_conversion,0.011315534711814346,1.1315534711814346,0.011380042462845,,,,0.011380042462845,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,1.13053613053613,56.526806526806496,,,,
row_00294,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,1.2004662004662,min,1.2004662004662,1.2004662004662,,,,flow,,,,,conversion_kinetics,0.0147770700636942,neg_log_one_minus_conversion,0.014668424974241812,1.4668424974241812,0.0147770700636942,,,,0.0147770700636942,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,1.2004662004662,60.023310023309996,,,,
row_00295,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,1.27039627039627,min,1.27039627039627,1.27039627039627,,,,flow,,,,,conversion_kinetics,0.0139278131634819,neg_log_one_minus_conversion,0.013831269905610455,1.3831269905610455,0.0139278131634819,,,,0.0139278131634819,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,1.27039627039627,63.519813519813496,,,,
row_00296,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,1.32867132867132,min,1.32867132867132,1.32867132867132,,,,flow,,,,,conversion_kinetics,0.011380042462845,neg_log_one_minus_conversion,0.011315534711814346,1.1315534711814346,0.011380042462845,,,,0.011380042462845,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,1.32867132867132,66.433566433566,,,,
row_00297,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,1.39860139860139,min,1.39860139860139,1.39860139860139,,,,flow,,,,,conversion_kinetics,0.0147770700636942,neg_log_one_minus_conversion,0.014668424974241812,1.4668424974241812,0.0147770700636942,,,,0.0147770700636942,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,1.39860139860139,69.93006993006951,,,,
row_00298,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,1.46853146853146,min,1.46853146853146,1.46853146853146,,,,flow,,,,,conversion_kinetics,0.0127388535031847,neg_log_one_minus_conversion,0.012658057754528218,1.2658057754528218,0.0127388535031847,,,,0.0127388535031847,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,1.46853146853146,73.426573426573,,,,
row_00299,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,1.52680652680652,min,1.52680652680652,1.52680652680652,,,,flow,,,,,conversion_kinetics,0.0154564755838641,neg_log_one_minus_conversion,0.015337637326486964,1.5337637326486964,0.0154564755838641,,,,0.0154564755838641,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,1.52680652680652,76.340326340326,,,,
row_00300,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,1.59673659673659,min,1.59673659673659,1.59673659673659,,,,flow,,,,,conversion_kinetics,0.0134182590233545,neg_log_one_minus_conversion,0.013328635497480423,1.3328635497480423,0.0134182590233545,,,,0.0134182590233545,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,1.59673659673659,79.83682983682951,,,,
row_00301,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,1.65501165501165,min,1.65501165501165,1.65501165501165,,,,flow,,,,,conversion_kinetics,0.0146072186836518,neg_log_one_minus_conversion,0.014501050832462226,1.4501050832462226,0.0146072186836518,,,,0.0146072186836518,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,1.65501165501165,82.7505827505825,,,,
row_00302,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,1.72494172494172,min,1.72494172494172,1.72494172494172,,,,flow,,,,,conversion_kinetics,0.0156263269639065,neg_log_one_minus_conversion,0.01550486938496276,1.550486938496276,0.0156263269639065,,,,0.0156263269639065,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,1.72494172494172,86.247086247086,,,,
row_00303,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,1.78321678321678,min,1.78321678321678,1.78321678321678,,,,flow,,,,,conversion_kinetics,0.015796178343949,neg_log_one_minus_conversion,0.015672073041255064,1.5672073041255064,0.015796178343949,,,,0.015796178343949,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,1.78321678321678,89.160839160839,,,,
row_00304,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,1.85314685314685,min,1.85314685314685,1.85314685314685,,,,flow,,,,,conversion_kinetics,0.0144373673036093,neg_log_one_minus_conversion,0.014333648259539089,1.433364825953909,0.0144373673036093,,,,0.0144373673036093,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,1.85314685314685,92.6573426573425,,,,
row_00305,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,1.93473193473193,min,1.93473193473193,1.93473193473193,,,,flow,,,,,conversion_kinetics,0.0161358811040339,neg_log_one_minus_conversion,0.0160063951665822,1.60063951665822,0.0161358811040339,,,,0.0161358811040339,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,1.93473193473193,96.7365967365965,,,,
row_00306,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,1.99300699300699,min,1.99300699300699,1.99300699300699,,,,flow,,,,,conversion_kinetics,0.0137579617834394,neg_log_one_minus_conversion,0.013663753559810643,1.3663753559810643,0.0137579617834394,,,,0.0137579617834394,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,1.99300699300699,99.6503496503495,,,,
row_00307,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,2.02797202797202,min,2.02797202797202,2.02797202797202,,,,flow,,,,,conversion_kinetics,0.0163057324840764,neg_log_one_minus_conversion,0.016173513645262205,1.6173513645262205,0.0163057324840764,,,,0.0163057324840764,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,2.02797202797202,101.398601398601,,,,
row_00308,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,2.12121212121212,min,2.12121212121212,2.12121212121212,,,,flow,,,,,conversion_kinetics,0.0164755838641188,neg_log_one_minus_conversion,0.01634060374104851,1.634060374104851,0.0164755838641188,,,,0.0164755838641188,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,2.12121212121212,106.060606060606,,,,
row_00309,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,2.17948717948717,min,2.17948717948717,2.17948717948717,,,,flow,,,,,conversion_kinetics,0.0154564755838641,neg_log_one_minus_conversion,0.015337637326486964,1.5337637326486964,0.0154564755838641,,,,0.0154564755838641,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,2.17948717948717,108.9743589743585,,,,
row_00310,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,2.26107226107226,min,2.26107226107226,2.26107226107226,,,,flow,,,,,conversion_kinetics,0.0183439490445859,neg_log_one_minus_conversion,0.018176722901779185,1.8176722901779185,0.0183439490445859,,,,0.0183439490445859,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,2.26107226107226,113.05361305361299,,,,
row_00311,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,2.33100233100233,min,2.33100233100233,2.33100233100233,,,,flow,,,,,conversion_kinetics,0.0169851380042462,neg_log_one_minus_conversion,0.016841703779245543,1.6841703779245543,0.0169851380042462,,,,0.0169851380042462,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,2.33100233100233,116.55011655011648,,,,
row_00312,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,2.4009324009324,min,2.4009324009324,2.4009324009324,,,,flow,,,,,conversion_kinetics,0.0190233545647558,neg_log_one_minus_conversion,0.018843552506563555,1.8843552506563555,0.0190233545647558,,,,0.0190233545647558,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,2.4009324009324,120.04662004661999,,,,
row_00313,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,2.47086247086247,min,2.47086247086247,2.47086247086247,,,,flow,,,,,conversion_kinetics,0.0193630573248407,neg_log_one_minus_conversion,0.019176797454533157,1.9176797454533157,0.0193630573248407,,,,0.0193630573248407,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,2.47086247086247,123.54312354312349,,,,
row_00314,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,2.52913752913752,min,2.52913752913752,2.52913752913752,,,,flow,,,,,conversion_kinetics,0.020212314225053,neg_log_one_minus_conversion,0.020009414724159624,2.0009414724159624,0.020212314225053,,,,0.020212314225053,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,2.52913752913752,126.456876456876,,,,
row_00315,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,2.59906759906759,min,2.59906759906759,2.59906759906759,,,,flow,,,,,conversion_kinetics,0.0163057324840764,neg_log_one_minus_conversion,0.016173513645262205,1.6173513645262205,0.0163057324840764,,,,0.0163057324840764,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,2.59906759906759,129.9533799533795,,,,
row_00316,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,2.66899766899766,min,2.66899766899766,2.66899766899766,,,,flow,,,,,conversion_kinetics,0.0140976645435244,neg_log_one_minus_conversion,0.01399875780094395,1.399875780094395,0.0140976645435244,,,,0.0140976645435244,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,2.66899766899766,133.449883449883,,,,
row_00317,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,2.71561771561771,min,2.71561771561771,2.71561771561771,,,,flow,,,,,conversion_kinetics,0.0173248407643312,neg_log_one_minus_conversion,0.017175628645261676,1.7175628645261676,0.0173248407643312,,,,0.0173248407643312,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,2.71561771561771,135.78088578088548,,,,
row_00318,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,2.79720279720279,min,2.79720279720279,2.79720279720279,,,,flow,,,,,conversion_kinetics,0.0174946921443736,neg_log_one_minus_conversion,0.017342548544886704,1.7342548544886704,0.0174946921443736,,,,0.0174946921443736,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,2.79720279720279,139.8601398601395,,,,
row_00319,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,2.85547785547785,min,2.85547785547785,2.85547785547785,,,,flow,,,,,conversion_kinetics,0.0185138004246284,neg_log_one_minus_conversion,0.01834347277860293,1.8343472778602932,0.0185138004246284,,,,0.0185138004246284,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,2.85547785547785,142.7738927738925,,,,
row_00320,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,2.92540792540792,min,2.92540792540792,2.92540792540792,,,,flow,,,,,conversion_kinetics,0.0214012738853503,neg_log_one_minus_conversion,0.021173891602329187,2.1173891602329187,0.0214012738853503,,,,0.0214012738853503,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,2.92540792540792,146.270396270396,,,,
row_00321,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,2.99533799533799,min,2.99533799533799,2.99533799533799,,,,flow,,,,,conversion_kinetics,0.0207218683651804,neg_log_one_minus_conversion,0.02050864578074496,2.050864578074496,0.0207218683651804,,,,0.0207218683651804,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,2.99533799533799,149.76689976689948,,,,
row_00322,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,3.06526806526806,min,3.06526806526806,3.06526806526806,,,,flow,,,,,conversion_kinetics,0.0190233545647558,neg_log_one_minus_conversion,0.018843552506563555,1.8843552506563555,0.0190233545647558,,,,0.0190233545647558,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,3.06526806526806,153.263403263403,,,,
row_00323,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,3.11188811188811,min,3.11188811188811,3.11188811188811,,,,flow,,,,,conversion_kinetics,0.0197027600849256,neg_log_one_minus_conversion,0.019509929217499944,1.9509929217499944,0.0197027600849256,,,,0.0197027600849256,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,3.11188811188811,155.5944055944055,,,,
row_00324,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,3.19347319347319,min,3.19347319347319,3.19347319347319,,,,flow,,,,,conversion_kinetics,0.0246284501061571,neg_log_one_minus_conversion,0.024327644348614008,2.432764434861401,0.0246284501061571,,,,0.0246284501061571,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,3.19347319347319,159.6736596736595,,,,
row_00325,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,3.25174825174825,min,3.25174825174825,3.25174825174825,,,,flow,,,,,conversion_kinetics,0.0237791932059448,neg_log_one_minus_conversion,0.023498695922967827,2.3498695922967827,0.0237791932059448,,,,0.0237791932059448,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,3.25174825174825,162.5874125874125,,,,
row_00326,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,3.33333333333333,min,3.33333333333333,3.33333333333333,,,,flow,,,,,conversion_kinetics,0.0181740976645435,neg_log_one_minus_conversion,0.018009944699853397,1.8009944699853397,0.0181740976645435,,,,0.0181740976645435,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,3.33333333333333,166.6666666666665,,,,
row_00327,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,3.39160839160839,min,3.39160839160839,3.39160839160839,,,,flow,,,,,conversion_kinetics,0.0237791932059448,neg_log_one_minus_conversion,0.023498695922967827,2.3498695922967827,0.0237791932059448,,,,0.0237791932059448,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,3.39160839160839,169.5804195804195,,,,
row_00328,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,3.46153846153846,min,3.46153846153846,3.46153846153846,,,,flow,,,,,conversion_kinetics,0.0176645435244161,neg_log_one_minus_conversion,0.017509440095344053,1.7509440095344053,0.0176645435244161,,,,0.0176645435244161,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,3.46153846153846,173.07692307692298,,,,
row_00329,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,3.53146853146853,min,3.53146853146853,3.53146853146853,,,,flow,,,,,conversion_kinetics,0.0217409766454352,neg_log_one_minus_conversion,0.021506345062119014,2.1506345062119014,0.0217409766454352,,,,0.0217409766454352,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,3.53146853146853,176.5734265734265,,,,
row_00330,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,3.6013986013986,min,3.6013986013986,3.6013986013986,,,,flow,,,,,conversion_kinetics,0.0214012738853503,neg_log_one_minus_conversion,0.021173891602329187,2.1173891602329187,0.0214012738853503,,,,0.0214012738853503,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,3.6013986013986,180.06993006993,,,,
row_00331,Data_extracted_MMA_STY/STY_fig1b.xlsx,STY,digitized_mma_sty_upload,STY_fig1b__T50,STY_fig1b__T50,raft_photo_flow_sty,secondary_sty_flow_conversion,STY,50.0,3.67132867132867,min,3.67132867132867,3.67132867132867,,,,flow,,,,,conversion_kinetics,0.0258174097664543,neg_log_one_minus_conversion,0.025486990076925675,2.5486990076925675,0.0258174097664543,,,,0.0258174097664543,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from a styrene flow figure.,,ok,False,False,STY_fig1b,paired_time_series,residence_time,3.67132867132867,183.5664335664335,,,,
